# gameid,levelid,screen,fingerprint
18238,01D,2,v2:0a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a110a210a780a210a210a780a210a050a110a110a110a110a110a110a110a110a110ad20a45013501360a450a810a200a210a050a110a110a110a110a110a110a110ad20a55013701380a450ad20ad20a820a100a110a110a110a110a110a110a110ad20ad20ad20ad20a450ad20ad20ad20a200a210a210a210a050a110a110a110ad20ad20ad20ad20a550ad20ad20ad20000003d00000a820a200a210a210a210ad20ad20ad20ad20ad20ad20ad2083e003f003f003f003f003f003f003f003f0ad20ad20ad20ad20ad20ad20ad204a604a7000000000000000000000000012e0ad20ad20ad20ad20ad20ad20ad20ad20000000000000000000000000000012e0594059405940594059405940ad20ad20000000005940594059405940594059405a405a405a405a405a405a40ad20ad20000000005940594059405940594059405a405a405a405a405a405a40ad20ad200000000059405940594059405940594
18238,01D,3,v2:0ad20ad20ad20ad20ad20ad20ad20ad2000000000594059405940594059405940ad20ad20ad20ad20ad20ad20ad2002b002b002b002b002b002b002b059405940ad20ad20ad20ad20ad20ad20ad2002b002b002b002b002b002b002b002b05940ad20ad20ad20ad20ad20ad20ad2002b002b002b002b002b002b002b002b05940ad20ad20ad20ad20ad20ad20ad2002b002b002b002b002b002b002b002b0594003f003f003f003f003f00000000002b002b002b002b002b002b002b002b0594003f003f003f003f003f00000000002b002b002b002b002b002b002b002b0594003f003f003f003f003f00000000002b002b002b002b002b002b002b002b0594003f003f003f003f003f00000000002b002b002b002b002b002b002b002b05940000000000000000000000000000002b002b002b002b002b002b002b002b05940000000000000000000000000000000000000000059405940594059405940594000000000000000000000000000000000000000005940594059405940594059400000000000000000000000000000000000000000594059405940594059405940000000000000000000000000000000000000000059405940594059405940594000000000000000000000000000000390000003c0594059405940594059405940000000000000000000000000000003a0000003d0594059405940594059405940000000000000000000000000000003a0000003d0594059405940594059405940000000000000000000000000000003a0000003d0594059405940594059405940000000000000000000000000000003a0000003d059405940594059405940594003f003f003f003f003f003f003f003a0000003d059405940594059405940594012e012e012e012e012e00000000003b0000003e059405940594059405940594003f003f003f003f012e00000000000000000000059405940594059405940594012e012e012e012e012e00000000000000000000059405940594059405940594012e012e012e012e012e000000000000000000000594059405940594059405940594059405940594059405940594059405940594059405940594059405940594003f003f003f003f003f003f003f003f003f003f003f059405940594059405940594059405940594059405940594059405940594059405940594059405940594
18238,01D,4,v2:059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594059405940594
18238,01D,5,v2:059405940594059405940594059405940594059405940594059405940594059400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
18238,01D,6,empty
18238,01D,7,empty
18238,01D,8,empty
18238,01D,9,empty
18238,01D,10,empty
18238,01D,11,empty
18238,01E,0,v2:003f000000000000051005110511051105110511051105110000000000000000003f000000000000051005110511051105110511051105110000000000000000003f000000000000051005110511051105110511051105110000000000000000003f000000000000051005110511051105110511051105110000000000000000003f0000000000000510051105110511051105110511051100000000000000000000000000000000051005110511051105110511051105110000000000000000000000000000000005100511051105110511051105110511000000000000000000000000000000000510051105110511051105110511051100000000000000000000000000000000051005110511051105110511051105110000000000000000000000000000000005100511051105110511051105110511000000000000000000000000000000000510051105110511051105110511051100000000000000000000000000000000051005110511051105110511051105110000000000000000000000000000003f003f003f003f003f003f003f003f003f003f003f003f003f000000000000003f003f003f003f003f003f003f003f003f003f003f003f003f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000055500000000000000000000000000000000000000000000000000000000000005750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
18238,01E,1,v2:0000000004a604a7002b001f002b002b002b002b002b002b051205e605e605e60000000004a804a9002b002b002b002b002b002b002b002b051205e605e605e60000000004aa04ab002b002b002b002b002b002b002b002b05120100010001000000000004ac04ad002b002b002b002b002b002b002b002b051201f001f001f00000000004ae04af002b002b002b002b002b002b002b002b0512014e014e014e0000000004b004b1002b002b002b002b002b002b002b002b05120000000000000000000004b204b3002b002b002b002b002b002b002b002b05120000000000000000000004b404b5002b002b002b002b002b002b002b002b05120000000000000000000004b604b70000000000000000000000000000000005120000000000000000000004b804b90000000000000000000000000000000005120000000000000000000004ba04bb0000000000000000000000000000000005120000000000000000000004bc04bd000000000000000000000000000000000512000000000000003f003f04be04bf000000000000000000000000000000000512000000000000003f003f04c004c10000000000000000000000000000000005120000000000000000000004c204c30000000000000000000000000000000005170000000000000000000004c404c50000000000000000000000000000000005450000000000000000000000000000000000000000002b002b002b002b002b0545002b000000000000000000000000000000000000002b002b002b002b002b0545002b000000000000000000000000000000000000002b002b002b002b002b002b002b00000000000000000000000000000000000005650565002b002b002b002b002b000000000000000000000000000000000000002b0502002b002b002b002b002b00000000003f003f013b013d013d013d013d013d013d013d013d013d013d013d013d013d003f003f013c013e013e013e013e013e013e013e013e013e013e013e013e013e000000000000000000000565000005110512002b002b002b002b002b0000000000000000000000000000000005250511051200000000000000000000000000000000000000000000000000000511051105120000000000000000000000000000000000000000000000000000051105110512002b002b002b002b002b00000000
18238,01E,2,v2:05e605e605e605100511051105110511051105110511051105110511051205e605e605e605e605100511051105110511051105110511051105110511051205e6010001000100051005110511051105110511051105110511051105110512002a01f001f001f0051005110511051105110511051105110511051105110512002a014e014e014e051005110511051105110511051105110511051105110512002a00000000000005100511051105110511051105110511051105110511051200000000000000000510051105110511051105110511051105110511051105120000000000000000051005110511051105110511051105110511051105110512000000000000000005100511051105110511051105110511051105110511051200000000000000000510051105110511051105110511051105110511051105120100000000000000051005110511051105110511051105110511051105110512003f000000000000051005110511051105110511051105110511051105110512003f000000000000014d014e014e014e05190519000005110511051105110512003f00000000000000000000000000000000013005100511051105110511051200000000000000000000000000000000000001300510000000000000000000000000000000000000000000000000000000000130051000000000000000000000000005650000000000000000000000000000013000000000000000000000000000000535000000000000000000000000000001300000000000000000000000000000054500000000000000000000000000000130000000000000000000000305000005450000000000000000000000000000031500000000000000000000013000000545000000000000000000000000000000000000000000000145010001480000054500000000000003050000000000000000000000000000014b003f014c0000054500000000000001300000000000000000000000000000014b003f014c0000050601000100010001480000000000000000000000000000014b003f014c00000510003f003f003f014c0305030503050305030503050305014b003f014c0000003f003f003f003f003f003f01000100010001000100010001e2003f014c00000510003f003f003f003f003f003f003f003f003f003f003f003f003f014c0000
18238,01E,3,v2:05e605e605e605e6002a0512002a002a002a002a002a002a002a002a0000000005e605e605e605e6013d0512013d013d013d013d013d013d013d013d013d013d002a013c013e013e013e0512013e013e013e013e013e013e013e013e013e013e002a002a002a002a002a0512002a002a002a002a002a002a002a002a01000100002a002a002a002a002a0512002a002a002a002a002a002a002a002a01f001f00000000000000000000005120000014d014e014e014e014e0023014e014e014e0000000000000000000005120000000000000000000000000000000000000000000000000000000000000512000000000000000000000000000000000000000000000000000000000000051200000000000000000000000000000000000000000100010001000100010005120100010001000100010001000100000000000000003f003f003f003f003f0512003f003f003f003f003f003f003f000000000000003f003f003f003f003f0512003f003f003f003f003f003f003f000000000000003f003f003f003f003f0512003f003f003f003f003f003f003f003f003f003f000000000000000000000512003f003f003f003f003f003f003f003f003f003f0000000000000000000005120000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000052005220000000000000000000000000000000000000000000000000000000003150315000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000050000000000000000000000000000000000000000000000000000000000000005100000000000000000000000000000000000000000000000000000000000000510000000000000000000000000000000000000000000000000000000000000051000000000000000000000000000000000000000000000000000000000
18238,01E,4,v2:00000000000000000000000005e605e605e605e605e605e605e605e605e605e600000000000000000000000005e605e605e605e605e605e605e605e605e605e60000000000000000000000000000000000000000000000000000000000000000010001000100014800000000000000000000000000000000000000000000000001f001f001f00151000000000000000000000000000000000000000000000000014e014e014e014f000000000000000000000000000000000110011001100110000000000000000000000000000000000000000000000000011001100110011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003f003f003f003f003f00000000000000000000000000000000000000000000003f003f003f003f003f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005e40000000000000000000000000000000000000000000000000000000005e40000000000000000000000000000000000000000000000000000000005e40000000000000500000000000000000000000000000000000000056500000000000000000000051000000000000000000000000000000000000005350000000000000000000005100000000000000000000000000000000000000545000000000000000000000510000000000000000000000000000000000000054500000000000000000000051000000305030503050305030503050305030505450000000000000000000005100000000005010501050105010501050105010507000000000000000000000510000000000511051105110511051105110511051200000000000000000000051000000000051105110511051105110511051105120000000000000000000005100000000005110511051105110511051105110512000000000000000000000510
18238,01E,5,v2:05e605100511051105120000000000000000000000000000000005100000000005e60510051105110512000000000000000000000000000000000510000000000000051005110511051200000000000000000000000000000000051000000000000005100511051105120000000000000000000000000000000005100000000000000510051105110512000000000000000000000000000000000510000000000110051005110511051201100110011001100110011000000000051000000000011005100511051105120110011001100110011001100000000005100000000000000510051105110512000000000000000000000000000000000510000000000000051005110511051200000000000000000000000000000000051000000000000005100511051105120000000000000000000000000000000005100000000000000510051105110512000000000000000000000000000000000510000000000000051005110511051200000000000000000000000000000000000000000000000005100511051105120000000000000000000000000000003f003f003f003f000005100511051105120000000000000000000000000000003f003f003f003f0000051005110511051200000000000000000000000000000000000000000000000005200521052105220000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000501050105010501050105020000000000000000000000000000000000000000051105110511051105110512000000000000000000000000000000000000000005110511051105110511051200000000000000000000000000000000000000000511051105110511051105120000000000000000000000000000000000000000051105110511051105110512000000000000000000000000000005200521052105110511051105110511051200000000000000000000000000000000000000000511051105110511051105120000000000000000000000000000050000000000051105110511051105110512000000000000000000000000000005100000000005110511051105110511051200000000000000000000000000000510000000000511051105110511051105120000000000000000000000000000051000000000
18238,01E,6,v2:0000000000000000000005e605e605e605e605e605e605e605e60000000000000000000000000000000005e605e605e605e605e605e605e605e60000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011401140114000000000000000000000000000000000000000000000000000001140114011400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003f003f003f003f003f003f003f003f003f003f000000000000000000000000003f003f003f003f003f003f003f003f003f003f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000052105210000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005010501000000000000000000000000000000000000000000000000000000000511051100000000000000000000000000000000000000000000000000000000051105110000000000000000000000000000000000000000000000000000000005110511
18238,01E,7,v2:00000000051205e605e605e605e605e60510000005e605e605e605e605e605e600000000051205e605e605e605e605e60510000005e605e605e605e605e605e600000000051200000000000000000000002b002b002b002b002b002b002b002b00000000051200000000000000000000002b002b002b002b002b002b002b002b00000000051200000000000000000000002b002b002b002b002b002b002b002b01140114051201140114011401140114002b002a002a002a002b002b002b002b01140114051201140114011401140114002b002a002a002a002b002b002b002b003f003f003f003f003f003f00000000002b002a002a002a002b002b002b002b003f003f003f003f003f003f00000000002b002a002a002a002b002b002b002b003f003f003f003f003f003f00000000002b002a002a002a002b002b002b002b003f003f003f003f003f003f000000000510002a002a002a0000000000000000003f003f003f003f003f003f000000000510002a002a002a0000000000000000003f003f003f003f003f003f000000000510002a002a002a0000000000000000003f003f003f003f003f003f0000000005100000000000000000000000000000003f003f003f003f003f003f0000000000000000000000000000000000000000003f003f003f003f003f003f0000000000000000000000000000000000000000003f003f003f003f003f003f0000000000000000000000000000000000000000003f003f003f003f003f003f0000000000000000000000000000000000000000003f003f003f003f003f003f0000000000000000000000000000000000000000003f003f003f003f003f003f00000000000000000000000000000000000000000000000000000000000005e600000000000005220000000000000000000000000000000005220000000005e600000000000000000000000005350000000000000000000000000000000005e6000000000000000000000000054500000000000005010501050105010509050a050b0501050105010000000005450000000000000511051105110511051105110511051105110511003f003f0545003f003f003f0511051105110511051105110511051105110511003f003f0545003f003f003f0511051105110511051105110511051105110511000000000545000000000000
18238,01E,8,v2:05e605e605e605e605100000000000000000000000000000000000000000000005e605e605e605e6051000000000000000000000000000000000000000000000002b002b002b0000051000000000000000000000000000000000000000000000002b002b002b0000051000000000000000000000000000000000000001410000002b002b002b003f0510003f003f003f00000000000000000000000001420000002b002b002b003f0510003f003f003f00000000000000000000000000000000002b002b002b0000051000000000000000000000000000000000000000000000002b002b002b0000051000000000000000000000000000000000000000000000002b002b002b0000051000000000000000000000000000000000000000000000002b002b002b0000051000000000000000000000000000000000000000000000000000000000000005100000000000000000000000000000000000000000000000000000000000000510000000000000000000000000000000000000000000000000000000000000003f003f003f003f003f003f003f003f003f003f003f003f0000000000000000003f003f003f003f003f003f003f003f003f003f003f003f0000000000000000051000000000000000000000051600000000000000000000000000000000000005100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005000501056500000000000005200521052200000000000000000000000000000510051100000000000000000575057505750000000000000000000000000000051005110000000000000000000000000000000000000000000000000000000005200504000000000000000000000000000000000000000005650000000000000000000000000000000000000000000000000000000000000500000000000000000000000000000000000000000000000000000000000000051000000000000000000000003f003f003f003f003f003f003f003f003f003f0510003f003f000000000000003f003f003f003f003f003f003f003f003f003f0510003f003f0000000000000000000000000000000000000000000000000000051000000000000000000000
18238,01F,0,v2:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010001000100010001000100010001000100010001000100010001000100003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f
18238,01F,1,v2:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003f003f0000000000000000000000000000003f003f003f003f003f003f0000003f003f0000000000000000000000000000003f003f000000000000003f00000000003f00000000000000000000000000000000003f003f003f003f00000000000000000100014800000000000001450100010001000100010001000100010001000100003f01000100010001000100003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f
18238,01F,2,v2:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003f003f003f003f003f003f003f000000000000000000000000000000000000003f003f0000003f003f003f003f0000003f003f003f003f003f003f003f0000003f003f003f003f003f003f00000000003f003f0000000000000000003f000000000000003f003f00000000000000000000003f003f003f003f003f0000000001480000003f0000000001450100010001000100010001000100010001000100010001000100010001000100003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f003f
18238,01F,3,v2:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e000000000000000000000000000000000000000000000000000000000000000000000000003f00000000000000000000000000000000000000000000000000000000003f003f003f0000000000000000000000000000000000000000000000000000003f003f003f0000000000000000000000000000000000000000000000000000003f003f003f0000000000000000000000000000000000000000000000000000003f003f003f0000000000000000000000000000000000000000000000000000003f003f003f0000000000000000000000000000000000000000000000000000003f003f003f00000000000000000000000000000000000000000000000000000000003f00000000000000000000000000000000000000000000000000000148003f003f003f014501000148011e011e011e014501000100010001000100014c000000000000014b003f014c000000000000014b003f003f003f003f003f014c000000000000014b003f014c000000000000014b003f003f003f003f003f
18238,01F,4,v2:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003f00000000000000000000000000000000000000000000000000000000003f003f003f000000000000003f003f00000000000000000000000000000000003f003f003f00000000003f003f003f003f0000000000000000000000000000003f003f003f00000000003f003f0000003f0000000000000000000000000000003f003f003f00000000003f003f0000003f0000000000000000000000000000003f003f003f00000000003f003f0000003f0000000000000000000000000000003f003f003f000000000000003f003f000000000000000000000000000000000000003f0000000000000100010001000100014800000000000001450100014800000000000001450100003f003f003f003f014c000000000000014b003f014c000000000000014b003f003f003f003f003f014c000000000000014b003f014c000000000000014b003f
18238,01F,5,v2:00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e011e0000003f003f003f0000000000000000000000000000000000000000011e011e0000003f003f003f0000000000000000000000000000000000000000011e011e0000003f003f003f0000000000000000000000000000000000000000011e011e0000003f003f003f0000000000000000000000000000000000000000011e011e0000003f003f003f0000000000000000000000000000000000000000011e011e0000003f003f003f0000000000000000000000000000000000000000011e011e0000003f003f003f0000000000000000000000000000000000000000011e011e00000000003f000000000000000000000000000000000000013f013f013f013f000000000000000000000000000000000000000000000000013f013f013f013f0148003f003f003f01450100010001000100010001000100013f013f013f013f014c000000000000014b003f003f003f003f003f003f003f013f013f013f013f014c000000000000014b003f003f003f003f003f003f003f013f013f013f013f
18238,020,0,v2:000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000089108910891087108a108a108a10872000000000000000000000000000000000891087108420843000000000000089000000000000000000000000000000000084208430000000000000000000008900000000000000000000000000000000000000000000000000000000000000890000000000000000000000000000000000000000000000000000000000000089000000000000000000000000000000000000000000000000000000000000008a008a200000000000000000000000000000000000000000000000000000000000000000000000000000000000000210000000000000000000000000000000000000000000000000000000000000021000000000000000000000000000000000000000000000000000000000000002100000000000000000000000000000af900000afd0af900000000000000000021000000000000000000000000000000000a2c0a2c00000000000000000000002100000000000000000000000000000af900000afd0af9000000000000000000000000000000000a940a950a960a970a980a990a9a0a9b0a9c0a9d00000000003f003f003f003f003f003f003f003f003f0aa30aa40aa50aa60aa700000000
